335	5,977495
335,006	11,2822945
335,012	12,72780965
335,018	21,2481925
335,024	21,5791775
335,03	17,1364225
335,036	20,2103975
335,0421	27,9034925
335,048	3,054851825
335,054	12,872809
335,0601	22,1861825
335,0661	14,7278105
335,0721	17,9307265
335,0781	3,4263625
335,0841	14,224444
335,0901	26,19867425
335,0961	11,6854639
335,1021	19,63703425
335,1081	9,5947575
335,1141	28,13546725
335,1201	26,293895
335,1261	-3,79302225
335,1321	17,122735
335,1382	1,4485495
335,1441	16,02252808
335,1501	11,41815315
335,1562	9,43089775
335,1622	-7,1452035
335,1682	17,73481725
335,1742	9,7952285
335,1802	22,31065578
335,1862	9,6829875
335,1922	12,03147125
335,1982	19,6665635
335,2042	18,60777625
335,2102	15,44498785
335,2162	10,4994695
335,2222	3,6471795
335,2282	5,014878
335,2342	17,073085
335,2402	22,637839
335,2462	25,767165
335,2523	23,75514225
335,2583	5,661026
335,2643	16,8686035
335,2703	22,3435275
335,2763	5,94591625
335,2823	17,669187
335,2883	-1,3214035
335,2943	25,052895
335,3003	2,75196675
335,3063	7,23805
335,3123	9,15962125
335,3183	9,0604855
335,3243	8,03621775
335,3303	20,2974525
335,3363	-3,09974375
335,3423	-6,37320535
335,3484	23,6862875
335,3543	28,866405
335,3604	20,8082775
335,3664	26,042723
335,3724	14,5548805
335,3784	18,008587
335,3844	-1,571684
335,3904	21,14975748
335,3964	22,81704
335,4024	21,315625
335,4084	29,7856225
335,4144	8,6534875
335,4204	17,88685575
335,4264	28,111425
335,4324	-2,076005
335,4384	13,563687
335,4445	13,2084085
335,4504	22,79495075
335,4565	30,808152
335,4625	-0,2327225
335,4685	30,3891025
335,4745	7,28574
335,4805	1,193604
335,4865	29,007907
335,4925	7,52714675
335,4985	9,77381525
335,5045	22,462389
335,5105	15,738518
335,5165	17,52441725
335,5225	23,7837475
335,5285	18,5029775
335,5345	10,46744075
335,5405	11,21951725
335,5465	3,111843
335,5526	13,5990955
335,5586	11,94344558
335,5646	14,548765
335,5706	5,65265475
335,5766	8,71670575
335,5826	16,87324
335,5886	2,53236275
335,5946	13,482242
335,6006	10,20381
335,6066	3,2868115
335,6126	3,758944225
335,6186	16,92787675
335,6246	11,61475675
335,6306	23,66744398
335,6366	32,0703575
335,6426	18,3839945
335,6487	21,7339075
335,6547	10,98577575
335,6607	26,8798875
335,6667	20,136894
335,6727	23,503485
335,6787	19,582171
335,6847	3,768031
335,6907	11,5457175
335,6967	19,4912
335,7027	22,446715
335,7087	13,54802575
335,7147	24,09200125
335,7207	31,06295925
335,7267	-8,49730275
335,7327	13,596351
335,7387	13,26312575
335,7448	18,9208625
335,7508	20,77475
335,7567	9,57974975
335,7628	27,5182375
335,7688	20,3662275
335,7748	26,0189675
335,7808	21,0602845
335,7868	4,83469145
335,7928	18,3968775
335,7988	14,399448
335,8048	15,02785175
335,8108	6,8260105
335,8168	15,237495
335,8228	11,04788875
335,8288	26,50086
335,8348	16,31001775
335,8409	36,444715
335,8468	15,03807885
335,8528	27,61835
335,8589	36,8828525
335,8649	22,001215
335,8709	18,87352475
